ProductID,Weight,FatContent,ProductVisibility,ProductType,MRP,OutletID,EstablishmentYear,OutletSize,LocationType,OutletType,OutletSales
FDA02,14,Средняя калорийность,0.02976887,Молочные продукты,145.4786,OUT049,1999,Средний,Локация 1,Супермаркет Тип1,1300.3074
FDF45,18.2,Средняя калорийность,0.012229464,Фрукты и овощи,56.8904,OUT045,2002,,Локация 2,Супермаркет Тип1,1406.1696
FDZ58,17.85,Низкокалорийный,0.052176861,Закуски,122.8072,OUT046,1997,Маленький,Локация 1,Супермаркет Тип1,857.5504
NCH30,17.1,Низкокалорийный,0.06725846,Товары для дома,115.186,OUT049,1999,Средний,Локация 1,Супермаркет Тип1,2490.092
FDN03,9.8,Средняя калорийность,0.025257508,Мясо,248.5408,OUT010,1998,,Локация 3,Продуктовый магазин,751.0224
FDH12,9.6,Низкокалорийный,0.085085743,Выпечка,105.128,OUT049,1999,Средний,Локация 1,Супермаркет Тип1,1065.28
NCH54,13.5,Низкокалорийный,0.12163321,Товары для дома,161.692,OUT010,1998,,Локация 3,Продуктовый магазин,159.792
DRH01,17.5,Низкокалорийный,0.098102581,Безалкогольные напитки,172.9738,OUT045,2002,,Локация 2,Супермаркет Тип1,4344.345
FDX01,,Низкокалорийный,0.024047319,Консервы,115.515,OUT027,1985,Средний,Локация 3,Супермаркет Тип 3,1980.755
FDD34,7.945,Низкокалорийный,0.01596609,Закуски,163.521,OUT017,2007,,Локация 2,Супермаркет Тип1,1794.331
FDC53,,Низкокалорийный,0.008792907,Замороженные продукты,96.7384,OUT027,1985,Средний,Локация 3,Супермаркет Тип 3,2956.152
FDO28,5.765,Низкокалорийный,0.072238195,Замороженные продукты,120.0098,OUT013,1987,Большой,Локация 3,Супермаркет Тип1,1687.1372
DRJ51,14.1,Низкокалорийный,0.08849163,Молочные продукты,231.1668,OUT017,2007,,Локация 2,Супермаркет Тип1,7602.1044
FDD14,20.7,Низкокалорийный,0.170500183,Консервы,184.1266,OUT018,2009,Средний,Локация 3,Супермаркет Тип 2,1659.8394
FDW35,10.6,Низкокалорийный,0.011134397,Хлеб,42.8454,OUT018,2009,Средний,Локация 3,Супермаркет Тип 2,167.7816
NCH18,9.3,Низкокалорийный,0.044730667,Товары для дома,245.1802,OUT049,1999,Средний,Локация 1,Супермаркет Тип1,2456.802
FDK20,12.6,Средняя калорийность,0.04179272,Фрукты и овощи,122.0072,OUT017,2007,,Локация 2,Супермаркет Тип1,1347.5792
FDY47,8.6,Средняя калорийность,0.054484461,Хлеб,130.131,OUT046,1997,Маленький,Локация 1,Супермаркет Тип1,1557.972
FDG32,19.85,Низкокалорийный,0.175849067,Фрукты и овощи,222.0772,OUT013,1987,Большой,Локация 3,Супермаркет Тип1,2001.3948
FDC20,10.65,Низкокалорийный,0.024069113,Фрукты и овощи,56.2272,OUT018,2009,Средний,Локация 3,Супермаркет Тип 2,559.272
NCS29,9,Низкокалорийный,0.06953231,Здоровье и гигиена,266.5884,OUT035,2004,Маленький,Локация 2,Супермаркет Тип1,6624.71
FDG53,10,Низкокалорийный,0.045848263,Замороженные продукты,138.518,OUT035,2004,Маленький,Локация 2,Супермаркет Тип1,2237.088
FDV26,20.25,Средняя калорийность,0.076160451,Молочные продукты,196.2794,OUT046,1997,Маленький,Локация 1,Супермаркет Тип1,2731.1116
FDE40,15.6,Средняя калорийность,0.099704558,Молочные продукты,63.1194,OUT017,2007,,Локация 2,Супермаркет Тип1,1300.3074
FDM02,12.5,Средняя калорийность,0.073735058,Консервы,87.1198,OUT046,1997,Маленький,Локация 1,Супермаркет Тип1,1657.1762
FDU11,4.785,Низкокалорийный,0.0931174,Хлеб,118.6098,OUT017,2007,,Локация 2,Супермаркет Тип1,361.5294
FDB51,6.92,Низкокалорийный,0.038446805,Молочные продукты,63.5852,OUT035,2004,Маленький,Локация 2,Супермаркет Тип1,751.0224
FDQ03,15,Средняя калорийность,0.078172471,Мясо,238.8248,OUT045,2002,,Локация 2,Супермаркет Тип1,3555.372
DRK35,8.365,Низкокалорийный,0.071992202,Крепкие напитки,38.3506,OUT045,2002,,Локация 2,Супермаркет Тип1,986.7156
FDZ32,7.785,Средняя калорийность,0.038210084,Фрукты и овощи,103.8964,OUT045,2002,,Локация 2,Супермаркет Тип1,946.7676
FDU38,10.8,Низкокалорийный,0.0824812,Молочные продукты,191.6504,OUT013,1987,Большой,Локация 3,Супермаркет Тип1,2492.7552
DRM11,6.57,Низкокалорийный,0.066069578,Крепкие напитки,261.0278,OUT046,1997,Маленький,Локация 1,Супермаркет Тип1,4165.2448
FDS36,8.38,Средняя калорийность,0.046848322,Выпечка,110.557,OUT013,1987,Большой,Локация 3,Супермаркет Тип1,3844.995
FDO52,11.6,Средняя калорийность,0.077164595,Замороженные продукты,172.5106,OUT046,1997,Маленький,Локация 1,Супермаркет Тип1,2566.659
FDA04,11.3,Средняя калорийность,0.066833743,Замороженные продукты,257.2962,OUT049,1999,Средний,Локация 1,Супермаркет Тип1,2330.9658
NCE31,7.67,Низкокалорийный,0.185596553,Товары для дома,35.7216,OUT018,2009,Средний,Локация 3,Супермаркет Тип 2,69.2432
FDC33,8.96,Средняя калорийность,0.068925304,Фрукты и овощи,196.9768,OUT035,2004,Маленький,Локация 2,Супермаркет Тип1,2759.0752
FDS33,6.67,Средняя калорийность,0.12367891,Закуски,88.9514,OUT045,2002,,Локация 2,Супермаркет Тип1,885.514
NCJ05,18.7,Низкокалорийный,0.046348967,Здоровье и гигиена,153.6682,OUT017,2007,,Локация 2,Супермаркет Тип1,1677.1502
FDN51,17.85,Средняя калорийность,0.021065311,Мясо,261.5936,OUT017,2007,,Локация 2,Супермаркет Тип1,6002.8528
FDZ10,,Низкокалорийный,0.077849833,Закуски,127.202,OUT019,1985,Маленький,Локация 1,Продуктовый магазин,506.008
NCQ30,7.725,Низкокалорийный,0.029236727,Товары для дома,123.8414,OUT017,2007,,Локация 2,Супермаркет Тип1,1340.2554
FDL09,19.6,Средняя калорийность,0.127929521,Закуски,167.4816,OUT013,1987,Большой,Локация 3,Супермаркет Тип1,3691.1952
FDU03,18.7,Средняя калорийность,0.091560606,Мясо,182.3292,OUT035,2004,Маленький,Локация 2,Супермаркет Тип1,3831.0132
FDQ32,,Средняя калорийность,0.081605462,Фрукты и овощи,122.3388,OUT019,1985,Маленький,Локация 1,Продуктовый магазин,371.5164
FDI38,13.35,Средняя калорийность,0.014626901,Консервы,207.7638,OUT046,1997,Маленький,Локация 1,Супермаркет Тип1,3520.0846
FDE36,5.26,Средняя калорийность,0.041837331,Выпечка,161.8868,OUT049,1999,Средний,Локация 1,Супермаркет Тип1,5077.3908
FDY02,8.945,Средняя калорийность,0.088002959,Молочные продукты,261.391,OUT018,2009,Средний,Локация 3,Супермаркет Тип 2,1840.937
NCA17,20.6,Низкокалорийный,0.04551031,Здоровье и гигиена,149.6392,OUT045,2002,,Локация 2,Супермаркет Тип1,894.8352
DRJ25,14.6,Низкокалорийный,0.150801606,Безалкогольные напитки,48.7692,OUT049,1999,Средний,Локация 1,Супермаркет Тип1,1231.73
FDI26,5.94,Низкокалорийный,0.03495749,Консервы,177.1344,OUT045,2002,,Локация 2,Супермаркет Тип1,2854.9504
FDT50,6.75,Средняя калорийность,0.108458498,Молочные продукты,96.9752,OUT045,2002,,Локация 2,Супермаркет Тип1,958.752
FDR02,16.7,Низкокалорийный,0.022155562,Молочные продукты,109.5886,OUT018,2009,Средний,Локация 3,Супермаркет Тип 2,1000.6974
NCY05,13.5,Низкокалорийный,0.055301055,Здоровье и гигиена,34.6874,OUT017,2007,,Локация 2,Супермаркет Тип1,317.5866
FDI50,8.42,Средняя калорийность,0.030816999,Консервы,230.8352,OUT013,1987,Большой,Локация 3,Супермаркет Тип1,3435.528
FDW56,7.68,Низкокалорийный,0.0711891,Фрукты и овощи,193.3162,OUT018,2009,Средний,Локация 3,Супермаркет Тип 2,5772.486
FDS32,17.75,Средняя калорийность,0.029821648,Фрукты и овощи,139.9838,OUT017,2007,,Локация 2,Супермаркет Тип1,1123.8704
FDT48,4.92,Низкокалорийный,0.046142232,Выпечка,199.1084,OUT018,2009,Средний,Локация 3,Супермаркет Тип 2,4761.8016
FDU57,8.27,Средняя калорийность,0.089735804,Закуски,148.7708,OUT045,2002,,Локация 2,Супермаркет Тип1,2708.4744
FDL51,20.7,Средняя калорийность,0.04745185,Молочные продукты,214.6876,OUT013,1987,Большой,Локация 3,Супермаркет Тип1,3001.4264
